date,student_id,Name,preferred_course,course_demand,predicted_performance,timestamp,course_id,attendance_status,gpa,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,record_id
10/16/2024,S2294,Mariam,Data Science,High,Excellent,09:31.3,C101,Late,3.78,0.93,15.58,0,93,45,20,85.33,Low,5729
10/20/2024,S3515,Areeba,Web Development,High,Above Average,18:13.9,C105,Present,3.48,0.9,8.06,1,90,40,12,62.2,Low,5730
10/26/2024,S1299,Usman,Web Development,Medium,Average,19:26.4,C105,Present,2.62,0.75,6.19,1,75,45,14,46.74,Medium,5731
10/10/2024,S888,Mariam,Cybersecurity,Low,Below Average,22:10.6,C103,Present,0.76,0.42,3.04,2,42,34,8,34.1,High,5732
10/10/2024,S3910,Areeba,Data Science,High,Above Average,12:53.2,C102,Present,3.04,0.81,9.31,0,81,41,15,74.58,Low,5733
10/22/2024,S2079,Mehwish,AI,Medium,Average,03:22.3,C105,Late,3.92,0.91,17.99,0,91,49,18,92.05,High,5734
10/7/2024,S324,Iqra,Cybersecurity,Low,Below Average,13:05.5,C102,Present,1.81,0.46,1.02,2,46,40,6,20.54,High,5735
10/7/2024,S1070,Mehwish,Web Development,Low,Below Average,00:44.3,C101,Late,0.88,0.58,1.43,4,58,33,9,23.86,High,5736
10/1/2024,S850,Hassan,AI,Medium,Excellent,05:20.5,C103,Present,1.19,0.59,1.1,2,59,31,10,35.53,Medium,5737
10/6/2024,S3749,Saad,Cybersecurity,High,Above Average,01:50.4,C101,Present,3.04,0.86,7.66,0,86,44,15,65.01,Low,5738
10/15/2024,S276,Mariam,Business Analytics,Low,Below Average,02:36.4,C103,Present,1.76,0.52,3.49,2,52,34,8,39.53,High,5739
10/7/2024,S304,Mehwish,Data Science,Low,Below Average,07:32.1,C102,Late,1.24,0.47,2.42,2,47,38,9,23.14,High,5740
10/17/2024,S1554,Saad,Data Science,Medium,Average,16:19.9,C105,Present,2.78,0.74,5.42,2,74,38,10,48.24,Medium,5741
10/4/2024,S1413,Saad,Web Development,Medium,Average,18:30.5,C101,Late,2.78,0.63,6.08,1,63,40,10,56.59,Medium,5742
10/1/2024,S3025,Areeba,Business Analytics,High,Excellent,07:52.3,C102,Late,3.72,0.91,14.36,0,91,46,18,97.39,Low,5743
10/3/2024,S440,Taha,Cybersecurity,Low,Below Average,09:45.3,C102,Present,0.83,0.56,2.33,3,56,40,8,27.34,High,5744
10/7/2024,S3720,Danish,Cybersecurity,High,Above Average,18:21.2,C104,Present,3.44,0.88,8.7,0,88,48,12,62.53,Low,5745
10/19/2024,S3490,Hassan,Cybersecurity,Medium,Below Average,05:56.4,C101,Late,3.17,0.76,6.42,1,76,42,14,67.58,High,5746
10/19/2024,S3916,Areeba,Web Development,High,Above Average,17:38.2,C101,Present,3.04,0.79,6.55,1,79,42,15,76.39,Low,5747
10/12/2024,S2605,Mariam,Business Analytics,Medium,Below Average,16:34.3,C103,Present,3.84,0.99,16.41,0,99,49,15,84.13,Medium,5748
10/1/2024,S1102,Bilal,AI,Medium,Above Average,01:06.2,C102,Present,0.99,0.51,1.37,2,51,36,7,21.48,Low,5749
10/5/2024,S3853,Ayaan,AI,High,Above Average,02:24.4,C105,Late,3.37,0.83,6.46,1,83,48,12,75.21,Low,5750
10/21/2024,S930,Fatima,Cybersecurity,Low,Below Average,20:24.6,C102,Present,0.66,0.45,3.18,4,45,34,6,31.73,High,5751
10/5/2024,S1119,Aleena,Web Development,Low,Below Average,16:49.4,C101,Present,1.34,0.53,1.25,3,53,30,9,20.72,High,5752
10/23/2024,S1217,Hamza,Web Development,Medium,Average,06:38.3,C105,Present,2.62,0.68,4.93,1,68,44,11,51.69,Medium,5753
10/22/2024,S2672,Mehwish,AI,High,Excellent,03:22.3,C105,Late,3.9,0.91,17.17,0,91,50,20,86.89,Low,5754
10/7/2024,S2017,Zara,Data Science,High,Excellent,19:19.2,C102,Late,3.61,0.98,19.03,0,98,45,17,97.6,Low,5755
10/18/2024,S2694,Areeba,Business Analytics,High,Excellent,17:13.4,C101,Present,3.8,0.93,18.67,0,93,48,19,97.54,Low,5756
10/6/2024,S632,Danish,Cybersecurity,Low,Below Average,02:45.4,C105,Late,0.72,0.56,1.31,4,56,40,7,25.63,High,5757
10/24/2024,S2922,Saad,Cybersecurity,Low,Average,09:35.0,C101,Present,3.8,0.99,11.59,0,99,47,15,89.29,Medium,5758
10/8/2024,S795,Aleena,AI,Low,Below Average,07:08.5,C104,Late,1.17,0.47,2.55,2,47,32,5,25.3,High,5759
10/16/2024,S1651,Ahmed,Web Development,Medium,Average,10:53.1,C101,Absent,2.79,0.73,4.41,1,73,37,12,49.13,Medium,5760
10/19/2024,S514,Aleena,Data Science,Low,Below Average,11:15.5,C101,Present,0.69,0.52,3.47,2,52,35,9,34.42,High,5761
10/15/2024,S606,Hassan,Data Science,Low,Below Average,03:35.3,C101,Present,0.81,0.53,1.28,2,53,33,8,38.76,High,5762
10/10/2024,S2308,Mehwish,Cybersecurity,Low,Average,06:39.4,C103,Late,3.56,0.91,11.68,0,91,50,17,81.32,High,5763
10/25/2024,S3294,Noor,Data Science,High,Above Average,03:03.3,C105,Late,3.06,0.89,9.57,0,89,48,14,72.16,Low,5764
10/14/2024,S2546,Ayaan,AI,High,Excellent,20:34.6,C104,Late,3.67,0.96,10.31,0,96,48,17,93.66,Low,5765
10/9/2024,S3986,Danish,Cybersecurity,Low,Below Average,12:39.3,C105,Present,2.98,0.75,8.46,0,75,47,16,70.09,Medium,5766
10/26/2024,S739,Mariam,Business Analytics,Low,Below Average,10:43.6,C103,Late,1.93,0.42,3.84,2,42,35,9,29.16,High,5767
10/22/2024,S1527,Hira,AI,Medium,Average,16:18.5,C103,Present,2.25,0.69,4.76,1,69,41,11,43.26,Medium,5768
10/25/2024,S1853,Usman,Cybersecurity,Medium,Below Average,12:13.6,C102,Absent,3.57,0.99,14.88,0,99,50,15,98.57,Medium,5769
10/5/2024,S2330,Saad,Cybersecurity,High,Excellent,10:25.4,C103,Late,3.99,0.95,13.39,0,95,45,20,91.09,Low,5770
10/21/2024,S3451,Bilal,AI,High,Above Average,13:54.5,C104,Present,2.98,0.82,9.2,1,82,48,15,74.65,Low,5771
10/14/2024,S673,Danish,Cybersecurity,High,Above Average,12:23.1,C102,Present,0.95,0.58,2.24,2,58,36,8,36.48,Medium,5772
10/11/2024,S320,Aleena,Web Development,Low,Below Average,08:29.4,C105,Present,1.14,0.48,1.31,4,48,32,9,27.1,High,5773
10/3/2024,S2822,Areeba,AI,High,Excellent,19:33.3,C102,Present,3.83,0.98,19.75,0,98,49,17,83.44,Low,5774
10/6/2024,S2146,Iqra,Cybersecurity,High,Excellent,05:42.2,C103,Present,3.7,0.98,18.69,0,98,49,20,98.01,Low,5775
10/8/2024,S1400,Hira,Cybersecurity,Low,Above Average,10:33.5,C102,Late,2.67,0.64,4.44,2,64,35,13,41.01,High,5776
10/16/2024,S3313,Mariam,Web Development,Low,Average,16:11.3,C101,Late,3.17,0.84,9.68,1,84,45,14,73.04,High,5777
10/17/2024,S3598,Areeba,Cybersecurity,Low,Excellent,19:24.2,C104,Present,3.15,0.81,6.08,1,81,49,16,75.02,Medium,5778
10/4/2024,S3437,Zara,Business Analytics,High,Above Average,02:24.4,C102,Present,3.02,0.88,7.12,0,88,43,16,76.55,Low,5779
10/13/2024,S3882,Mariam,Business Analytics,High,Above Average,05:10.2,C102,Present,3.17,0.78,6.01,1,78,40,14,77.64,Low,5780
10/4/2024,S2435,Saad,Data Science,High,Excellent,07:40.3,C103,Absent,3.98,0.96,11.36,0,96,50,19,83.41,Low,5781
10/7/2024,S1680,Danish,Web Development,Medium,Average,05:40.7,C101,Present,2.56,0.64,4.64,2,64,37,11,42.11,Medium,5782
10/25/2024,S1912,Imran,Data Science,High,Excellent,00:56.9,C105,Present,3.73,0.99,10.28,0,99,47,15,98.59,Low,5783
10/22/2024,S636,Fatima,AI,Low,Below Average,05:52.5,C102,Present,0.93,0.46,2.74,4,46,39,10,27.6,High,5784
10/23/2024,S2927,Hamza,Business Analytics,High,Excellent,08:39.2,C101,Absent,3.78,0.94,13.86,0,94,47,17,94.0,Low,5785
10/23/2024,S2403,Hira,Data Science,Medium,Above Average,11:28.5,C105,Late,3.6,0.93,19.21,0,93,45,17,86.16,Medium,5786
10/22/2024,S3848,Danish,Data Science,Low,Below Average,18:56.8,C101,Present,3.16,0.85,8.57,0,85,43,15,69.33,Medium,5787
10/11/2024,S718,Zara,Business Analytics,Low,Below Average,12:28.2,C104,Present,1.05,0.44,3.19,4,44,36,9,32.44,High,5788
10/22/2024,S1930,Laiba,Business Analytics,High,Excellent,04:36.5,C104,Present,3.98,0.95,14.67,0,95,48,20,92.58,Low,5789
10/3/2024,S3942,Hira,Cybersecurity,High,Above Average,08:41.2,C105,Present,3.27,0.89,9.15,0,89,46,12,75.8,Low,5790
10/23/2024,S2723,Imran,Web Development,High,Excellent,01:41.1,C103,Present,3.88,0.93,12.3,0,93,48,17,97.38,Low,5791
10/7/2024,S1878,Iqra,Business Analytics,High,Excellent,13:53.6,C102,Present,3.88,0.9,14.7,0,90,48,19,95.22,Low,5792
10/13/2024,S2438,Aleena,AI,High,Excellent,17:29.4,C101,Late,3.81,1.0,10.68,0,100,47,16,82.36,Low,5793
10/22/2024,S426,Mehwish,Data Science,Low,Below Average,03:54.4,C101,Present,1.23,0.56,1.4,2,56,40,8,34.29,High,5794
10/25/2024,S2214,Imran,Web Development,High,Excellent,18:01.2,C104,Present,3.63,0.91,15.37,0,91,49,19,92.6,Low,5795
10/24/2024,S1452,Mehwish,Data Science,Medium,Average,14:27.5,C104,Late,2.7,0.65,4.16,1,65,44,12,46.11,Medium,5796
10/1/2024,S3801,Danish,Business Analytics,High,Above Average,17:08.4,C102,Present,3.32,0.82,6.84,1,82,43,14,64.35,Low,5797
10/2/2024,S2880,Hira,AI,High,Excellent,04:19.2,C105,Present,3.96,0.91,17.3,0,91,46,15,88.36,Low,5798
10/13/2024,S2145,Iqra,Web Development,High,Excellent,22:33.9,C101,Late,3.74,0.92,13.93,0,92,47,16,94.81,Low,5799
10/8/2024,S3404,Ahmed,Web Development,High,Above Average,11:52.2,C103,Absent,2.86,0.88,8.48,1,88,44,13,61.07,Low,5800
10/21/2024,S1096,Fatima,AI,Low,Below Average,21:54.3,C104,Late,1.18,0.57,3.33,2,57,31,8,27.24,High,5801
10/25/2024,S2701,Taha,Business Analytics,High,Excellent,22:54.4,C101,Present,3.75,0.98,13.92,0,98,45,20,82.81,Low,5802
10/26/2024,S281,Zara,Web Development,High,Average,05:15.4,C101,Present,1.2,0.51,3.9,3,51,32,9,36.83,Medium,5803
10/10/2024,S1090,Areeba,Cybersecurity,Low,Below Average,14:10.5,C104,Late,0.98,0.42,3.47,2,42,40,5,23.46,High,5804
10/13/2024,S3285,Hassan,Web Development,High,Above Average,17:28.7,C103,Present,3.09,0.79,7.8,1,79,47,12,75.28,Low,5805
10/9/2024,S1163,Ayaan,Web Development,Low,Below Average,07:20.5,C105,Present,0.53,0.49,1.15,2,49,40,5,30.37,High,5806
10/2/2024,S659,Hamza,Cybersecurity,Low,Below Average,15:14.2,C103,Present,0.93,0.57,1.43,3,57,39,8,24.19,High,5807
10/2/2024,S3563,Aleena,Web Development,High,Above Average,03:49.1,C105,Absent,2.89,0.86,6.75,1,86,42,16,75.12,Low,5808
10/2/2024,S702,Mehwish,AI,Medium,Average,10:04.2,C103,Late,1.33,0.5,1.77,4,50,38,5,33.0,Medium,5809
10/24/2024,S1043,Mehwish,Business Analytics,Low,Below Average,07:52.4,C102,Present,1.96,0.6,2.9,4,60,35,7,36.13,High,5810
10/10/2024,S612,Areeba,Cybersecurity,Low,Below Average,14:10.5,C104,Late,1.6,0.54,2.89,4,54,30,5,36.61,High,5811
10/22/2024,S2959,Hamza,Business Analytics,High,Excellent,17:50.6,C103,Present,3.93,0.93,17.93,0,93,45,19,80.37,Low,5812
10/14/2024,S2679,Usman,AI,Low,Average,02:52.3,C102,Late,3.95,0.98,13.27,0,98,47,15,93.18,Medium,5813
10/22/2024,S193,Bilal,AI,Low,Below Average,03:08.6,C104,Absent,1.23,0.4,3.34,4,40,40,10,26.29,High,5814
10/5/2024,S354,Aleena,Web Development,Low,Below Average,16:49.4,C101,Present,1.3,0.48,2.56,3,48,30,8,32.22,High,5815
10/24/2024,S2093,Zara,Web Development,High,Excellent,02:03.4,C103,Present,3.58,0.93,19.76,0,93,48,17,87.31,Low,5816
10/21/2024,S1414,Taha,Cybersecurity,Medium,Average,10:58.5,C101,Late,2.16,0.73,4.11,2,73,39,11,46.77,Medium,5817
10/25/2024,S407,Ahmed,Data Science,High,Above Average,14:56.4,C103,Late,0.5,0.5,2.06,2,50,32,9,24.89,Medium,5818
10/7/2024,S599,Laiba,Business Analytics,Low,Below Average,13:49.5,C104,Absent,1.44,0.59,1.78,3,59,31,6,39.61,High,5819
10/13/2024,S2407,Taha,Cybersecurity,High,Excellent,18:57.5,C101,Present,3.83,1.0,10.86,0,100,46,17,95.41,Low,5820
10/9/2024,S3967,Ayaan,Business Analytics,Medium,Average,10:48.4,C102,Late,3.09,0.9,8.91,1,90,44,14,79.9,High,5821
10/2/2024,S2338,Hamza,AI,High,Excellent,10:12.3,C104,Present,3.77,0.95,14.05,0,95,48,15,87.61,Low,5822
10/2/2024,S115,Usman,Cybersecurity,Low,Below Average,19:49.4,C103,Present,1.75,0.57,2.16,2,57,39,5,22.64,High,5823
10/23/2024,S3832,Laiba,Business Analytics,High,Above Average,20:24.5,C103,Present,2.91,0.83,6.32,0,83,48,14,63.59,Low,5824
10/11/2024,S207,Aleena,Web Development,Low,Below Average,08:29.4,C105,Present,0.53,0.4,2.53,2,40,36,10,37.87,High,5825
10/4/2024,S1442,Usman,Data Science,High,Excellent,20:39.3,C102,Present,2.33,0.73,4.16,1,73,40,12,49.79,Low,5826
10/10/2024,S1376,Mariam,Cybersecurity,Low,Below Average,03:09.2,C102,Present,2.46,0.63,4.27,2,63,44,13,44.89,High,5827
10/20/2024,S551,Ayaan,Business Analytics,Low,Below Average,01:28.5,C104,Late,1.96,0.55,3.08,2,55,36,5,29.17,High,5828
10/24/2024,S3640,Ayaan,Business Analytics,High,Above Average,10:40.5,C103,Present,3.45,0.78,7.07,1,78,44,15,67.86,Low,5829
10/24/2024,S2559,Mariam,AI,High,Excellent,21:18.1,C101,Present,3.78,0.93,12.48,0,93,48,17,87.82,Low,5830
10/4/2024,S654,Hira,Web Development,Medium,Excellent,10:55.3,C105,Late,1.94,0.55,2.26,3,55,35,10,23.33,Low,5831
10/11/2024,S1225,Laiba,Data Science,Low,Above Average,14:56.2,C105,Present,2.38,0.61,5.0,1,61,43,12,59.22,Low,5832
10/18/2024,S1067,Bilal,AI,Low,Below Average,22:09.3,C103,Late,1.2,0.4,1.51,4,40,33,9,33.81,High,5833
10/13/2024,S2121,Hamza,Data Science,High,Excellent,13:03.4,C103,Late,4.0,0.95,10.63,0,95,48,15,98.58,Low,5834
10/8/2024,S2375,Bilal,Cybersecurity,High,Excellent,09:37.5,C102,Present,3.94,0.9,15.79,0,90,49,15,85.59,Low,5835
10/15/2024,S927,Noor,Business Analytics,Low,Below Average,17:52.5,C103,Late,1.94,0.41,2.01,4,41,38,7,29.28,High,5836
10/24/2024,S3189,Fatima,Web Development,High,Excellent,07:33.6,C102,Present,3.93,0.96,17.92,0,96,46,17,94.51,Low,5837
10/26/2024,S3215,Fatima,Cybersecurity,High,Above Average,03:05.6,C104,Late,2.97,0.76,8.77,0,76,49,13,72.19,Low,5838
10/3/2024,S3861,Hira,Cybersecurity,High,Above Average,08:41.2,C105,Present,2.81,0.8,6.61,1,80,40,12,74.28,Low,5839
10/12/2024,S2727,Ayaan,AI,High,Excellent,13:44.4,C105,Present,3.69,1.0,19.87,0,100,47,17,93.46,Low,5840
10/7/2024,S3648,Mariam,AI,Low,Excellent,04:49.0,C104,Present,3.43,0.76,7.15,0,76,46,16,71.36,Medium,5841
10/2/2024,S3788,Aleena,Cybersecurity,High,Above Average,17:46.5,C102,Present,2.9,0.8,8.83,0,80,40,12,76.27,Low,5842
10/11/2024,S786,Aleena,Web Development,Low,Below Average,08:29.4,C105,Present,0.87,0.51,2.12,3,51,39,10,25.71,High,5843
10/25/2024,S3539,Bilal,Data Science,High,Above Average,21:19.6,C105,Late,3.29,0.79,9.89,0,79,45,15,75.3,Low,5844
10/4/2024,S1120,Hira,Web Development,Low,Below Average,10:55.3,C105,Late,0.97,0.45,1.88,4,45,31,6,34.08,High,5845
10/14/2024,S2406,Imran,Data Science,High,Excellent,22:12.5,C101,Present,3.65,0.91,18.16,0,91,48,15,96.23,Low,5846
10/20/2024,S556,Fatima,Business Analytics,Low,Below Average,22:32.9,C105,Absent,0.72,0.54,1.51,3,54,37,6,35.06,High,5847
10/26/2024,S1151,Mehwish,AI,Low,Below Average,21:38.5,C104,Present,1.83,0.51,3.9,3,51,34,5,27.25,High,5848
10/25/2024,S3000,Mariam,Data Science,High,Excellent,17:30.4,C101,Late,3.67,0.94,11.94,0,94,48,19,89.19,Low,5849
10/14/2024,S201,Ayaan,Web Development,Low,Below Average,13:45.2,C102,Present,0.96,0.56,1.02,4,56,37,6,38.06,High,5850
10/13/2024,S3102,Danish,Cybersecurity,High,Excellent,05:23.4,C101,Absent,3.93,0.91,19.53,0,91,50,16,95.31,Low,5851
10/5/2024,S2446,Saad,Cybersecurity,Low,Average,10:25.4,C103,Late,3.85,0.98,16.9,0,98,46,15,96.75,High,5852
10/19/2024,S3067,Fatima,AI,High,Excellent,11:35.4,C105,Present,3.58,0.97,11.81,0,97,47,18,84.48,Low,5853
10/6/2024,S157,Hamza,Web Development,Low,Below Average,13:29.5,C101,Present,1.62,0.53,1.37,3,53,38,9,28.49,High,5854
10/18/2024,S1507,Fatima,Web Development,Medium,Average,08:25.2,C103,Present,2.16,0.64,4.31,2,64,42,13,58.44,Medium,5855
10/19/2024,S1884,Danish,Business Analytics,High,Excellent,21:51.2,C103,Late,3.74,0.93,10.64,0,93,48,18,94.61,Low,5856
10/1/2024,S2392,Hamza,Web Development,High,Excellent,07:51.5,C102,Present,3.81,0.95,19.6,0,95,48,15,94.0,Low,5857
10/3/2024,S2838,Areeba,AI,High,Excellent,19:33.3,C102,Present,3.74,0.93,15.72,0,93,49,16,87.33,Low,5858
10/24/2024,S1060,Fatima,AI,Low,Below Average,09:35.1,C104,Absent,0.9,0.56,3.39,3,56,40,5,29.07,High,5859
10/8/2024,S1698,Hira,Web Development,Low,Below Average,00:30.3,C105,Late,2.43,0.66,6.08,1,66,45,12,57.81,High,5860
10/17/2024,S2538,Areeba,AI,High,Excellent,03:25.4,C104,Present,3.51,0.93,16.95,0,93,50,20,89.82,Low,5861
10/23/2024,S756,Aleena,Business Analytics,Low,Below Average,01:13.7,C102,Present,1.36,0.47,1.02,3,47,39,5,29.79,High,5862
10/10/2024,S620,Zara,AI,Medium,Above Average,23:51.3,C104,Present,1.15,0.41,1.55,4,41,39,9,33.8,Low,5863
10/11/2024,S1322,Ahmed,AI,Medium,Average,00:17.4,C105,Present,2.6,0.74,5.94,1,74,43,13,45.83,Medium,5864
10/7/2024,S3301,Saad,AI,High,Above Average,20:44.2,C101,Late,3.17,0.8,7.08,0,80,40,13,70.23,Low,5865
10/14/2024,S2533,Hassan,Cybersecurity,High,Excellent,07:55.3,C104,Late,3.95,0.97,15.58,0,97,45,19,84.88,Low,5866
10/17/2024,S1564,Areeba,Data Science,Medium,Average,20:23.4,C105,Late,2.38,0.74,5.2,1,74,35,11,55.45,Medium,5867
10/26/2024,S1742,Areeba,Web Development,Medium,Average,03:29.2,C101,Present,2.42,0.69,5.09,1,69,35,14,50.88,Medium,5868
10/26/2024,S2534,Mariam,Cybersecurity,High,Excellent,11:32.3,C104,Late,3.55,0.97,16.45,0,97,50,18,82.8,Low,5869
10/5/2024,S2566,Areeba,Web Development,High,Excellent,05:56.4,C104,Late,3.98,0.95,18.94,0,95,50,16,84.85,Low,5870
10/19/2024,S2249,Hassan,Business Analytics,High,Excellent,08:49.4,C101,Late,3.86,0.97,12.34,0,97,45,15,99.82,Low,5871
10/10/2024,S2630,Hira,Cybersecurity,High,Excellent,00:47.4,C103,Absent,3.88,0.97,16.89,0,97,50,16,96.86,Low,5872
10/21/2024,S3136,Bilal,Cybersecurity,High,Excellent,09:31.5,C103,Present,3.86,0.93,16.83,0,93,50,15,87.59,Low,5873
10/13/2024,S2902,Danish,Cybersecurity,High,Excellent,05:23.4,C101,Absent,3.66,0.94,14.96,0,94,48,17,97.96,Low,5874
10/21/2024,S1799,Saad,Cybersecurity,Medium,Average,19:18.1,C104,Present,2.69,0.62,4.86,2,62,36,11,51.61,Medium,5875
10/13/2024,S3633,Hassan,Data Science,High,Above Average,23:19.0,C104,Present,3.46,0.8,9.65,0,80,42,12,72.79,Low,5876
10/26/2024,S1139,Laiba,AI,Medium,Excellent,14:53.2,C101,Absent,1.86,0.46,2.51,2,46,34,6,22.39,Medium,5877
10/7/2024,S1306,Ahmed,AI,Medium,Average,15:43.1,C105,Present,2.18,0.69,5.9,1,69,39,14,40.99,Medium,5878
10/4/2024,S2762,Laiba,Cybersecurity,High,Excellent,21:59.5,C101,Present,3.97,0.97,11.84,0,97,47,20,80.6,Low,5879
10/2/2024,S1763,Areeba,Business Analytics,Medium,Average,05:31.6,C104,Late,2.59,0.71,6.09,1,71,36,13,51.85,Medium,5880
10/2/2024,S156,Mehwish,AI,Low,Below Average,10:04.2,C103,Late,1.75,0.44,2.36,2,44,30,7,27.7,High,5881
10/4/2024,S3708,Aleena,AI,High,Above Average,18:38.3,C103,Present,3.33,0.88,6.2,1,88,44,12,64.79,Low,5882
10/21/2024,S3572,Noor,AI,Low,Average,23:47.2,C102,Present,3.17,0.85,8.79,0,85,46,14,63.05,High,5883
10/15/2024,S1422,Mehwish,Data Science,Medium,Average,08:38.4,C105,Late,2.62,0.61,6.19,2,61,37,13,42.53,Medium,5884
10/10/2024,S3618,Danish,Business Analytics,High,Above Average,07:13.5,C105,Present,3.43,0.77,9.25,1,77,50,13,76.95,Low,5885
10/5/2024,S2421,Mehwish,Business Analytics,High,Excellent,11:39.5,C103,Late,3.8,0.91,17.92,0,91,50,20,85.4,Low,5886
10/12/2024,S2353,Zara,AI,High,Excellent,07:19.1,C103,Present,3.6,0.99,19.28,0,99,45,15,87.59,Low,5887
10/1/2024,S2010,Areeba,Web Development,Medium,Above Average,19:29.5,C102,Late,3.82,0.94,10.31,0,94,50,16,85.76,High,5888
10/26/2024,S1480,Mariam,Cybersecurity,Medium,Average,21:59.8,C105,Present,2.57,0.64,4.85,1,64,40,12,49.18,Medium,5889
10/24/2024,S3045,Zara,Web Development,High,Excellent,02:03.4,C103,Present,3.87,0.93,15.48,0,93,47,20,98.4,Low,5890
10/5/2024,S1918,Areeba,Web Development,High,Excellent,13:59.4,C103,Present,3.6,0.96,16.72,0,96,50,16,87.73,Low,5891
10/3/2024,S1568,Bilal,Business Analytics,Medium,Average,00:58.3,C104,Absent,2.5,0.66,5.68,2,66,37,10,44.07,Medium,5892
10/18/2024,S310,Bilal,AI,Low,Below Average,22:09.3,C103,Late,1.02,0.52,3.31,3,52,38,6,38.23,High,5893
10/14/2024,S3057,Mariam,Data Science,High,Excellent,12:13.9,C102,Present,3.8,0.99,17.94,0,99,50,19,82.58,Low,5894
10/22/2024,S839,Noor,Business Analytics,Medium,Above Average,20:22.6,C104,Present,1.23,0.41,1.03,2,41,39,5,38.04,Medium,5895
10/12/2024,S1372,Hamza,Cybersecurity,Medium,Average,20:44.4,C102,Present,2.08,0.63,5.7,1,63,44,14,44.67,Medium,5896
10/18/2024,S3261,Iqra,Business Analytics,High,Above Average,13:16.2,C102,Present,3.06,0.76,8.09,1,76,41,13,72.42,Low,5897
10/16/2024,S3386,Ayaan,AI,High,Above Average,17:09.5,C102,Late,3.43,0.79,9.6,1,79,42,14,67.23,Low,5898
10/11/2024,S2011,Noor,AI,Low,Below Average,20:25.7,C104,Present,3.62,0.92,11.02,0,92,47,19,92.71,High,5899
10/15/2024,S486,Mariam,Business Analytics,Low,Below Average,02:36.4,C103,Present,1.72,0.44,3.38,3,44,38,6,24.2,High,5900
10/21/2024,S1861,Aleena,Data Science,High,Excellent,05:29.3,C101,Present,3.98,0.97,13.7,0,97,45,16,89.12,Low,5901
10/17/2024,S265,Danish,AI,Low,Below Average,07:41.4,C103,Present,1.57,0.45,2.01,4,45,32,7,34.33,High,5902
10/6/2024,S477,Areeba,Web Development,Low,Below Average,21:12.2,C105,Present,1.29,0.46,1.72,3,46,36,10,36.07,High,5903
10/11/2024,S982,Mariam,Data Science,Low,Below Average,05:09.5,C103,Present,0.73,0.58,1.03,4,58,40,9,36.62,High,5904
10/13/2024,S1188,Mariam,Data Science,Low,Below Average,06:42.3,C105,Present,1.46,0.49,2.05,2,49,33,7,34.68,High,5905
10/8/2024,S1064,Taha,Web Development,Low,Below Average,19:16.5,C103,Late,1.26,0.55,2.46,4,55,33,10,24.34,High,5906
10/21/2024,S1158,Bilal,AI,Low,Below Average,15:08.4,C104,Present,1.25,0.44,3.21,4,44,30,9,38.17,High,5907
10/23/2024,S382,Aleena,Business Analytics,Low,Below Average,01:13.7,C102,Present,0.94,0.54,1.1,4,54,35,9,24.24,High,5908
10/1/2024,S1164,Hassan,AI,Low,Below Average,05:20.5,C103,Present,1.19,0.57,2.63,4,57,36,7,39.22,High,5909
10/1/2024,S2290,Mehwish,Web Development,High,Excellent,00:23.2,C103,Present,3.57,0.99,16.47,0,99,46,20,86.99,Low,5910
10/2/2024,S2637,Bilal,Data Science,High,Excellent,05:06.5,C101,Late,3.69,0.99,18.78,0,99,49,16,82.9,Low,5911
10/18/2024,S2523,Laiba,Web Development,High,Excellent,11:35.4,C105,Late,3.55,0.95,10.97,0,95,50,18,80.93,Low,5912
10/14/2024,S2471,Mariam,Data Science,Medium,Above Average,12:13.9,C102,Present,3.58,0.97,17.94,0,97,50,15,88.78,High,5913
10/25/2024,S2671,Areeba,Business Analytics,High,Excellent,08:10.5,C103,Present,3.88,0.95,17.95,0,95,45,19,89.32,Low,5914
10/22/2024,S1133,Laiba,Cybersecurity,Low,Below Average,23:02.3,C102,Present,0.97,0.58,3.39,2,58,38,6,30.09,High,5915
10/24/2024,S622,Taha,Business Analytics,Low,Below Average,09:06.1,C104,Present,0.83,0.46,1.45,3,46,32,7,28.7,High,5916
10/22/2024,S640,Danish,Business Analytics,Low,Below Average,17:39.3,C104,Late,1.81,0.53,1.67,3,53,33,6,30.3,High,5917
10/1/2024,S3116,Areeba,Business Analytics,High,Excellent,07:52.3,C102,Late,3.95,0.93,16.72,0,93,50,19,85.36,Low,5918
10/2/2024,S1039,Fatima,AI,High,Average,12:23.6,C102,Present,1.75,0.55,3.5,3,55,39,10,33.81,Medium,5919
10/15/2024,S1770,Fatima,Business Analytics,Medium,Average,23:11.9,C103,Late,2.23,0.73,5.56,2,73,42,11,55.87,Medium,5920
10/21/2024,S2488,Usman,Cybersecurity,High,Excellent,14:11.2,C105,Late,3.72,0.91,14.37,0,91,49,18,88.76,Low,5921
10/14/2024,S1818,Saad,AI,High,Excellent,11:00.3,C105,Present,3.86,0.96,19.01,0,96,48,19,88.26,Low,5922
10/17/2024,S3106,Mariam,Data Science,High,Excellent,15:38.4,C105,Present,3.64,0.96,10.56,0,96,45,17,93.67,Low,5923
10/3/2024,S3984,Aleena,Business Analytics,Low,Average,10:29.4,C102,Present,3.42,0.78,7.97,1,78,40,14,70.87,High,5924
10/19/2024,S269,Aleena,Web Development,Low,Below Average,03:03.3,C105,Late,1.51,0.55,2.97,4,55,32,9,21.34,High,5925
